event_id,alert_type,cities,matched_cities,timestamp,datetime,date,weekday,hour,minute_of_day
5410,0,"אושה, אזור תעשייה שער נעמן, אפק, חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - קריית חיים ושמואל, כפר ביאליק, כפר המכבי, קריית אתא, קריית ביאליק, קריית ים, קריית מוצקין, רמת יוחנן, אזור תעשייה קריית ביאליק, נשר, אורנים, איבטין, אלונים, בית אורן, בסמת טבעון, גבעת וולפסון, דלית אל כרמל, החותרים, טירת כרמל, יגור, כפר גלים, כפר חסידים, כפר מסריק, כפר תקווה, נופית, עין המפרץ, עכו - אזור תעשייה, עספיא, קריית טבעון - בית זייד, ראס עלי, רכסים, שדה יעקב, שער העמקים, אזור תעשייה יקנעם עילית, אזור תעשייה ניר עציון, בית סוהר קישון, בית צבי, גבע כרמל, כפר הנוער ימין אורד, כרם מהר''ל, מגדים, נווה ים, ניר עציון, עין הוד, עין חוד, עין כרמל, עתלית, בית עלמין תל רגב, ח'וואלד, חוואלד, יערות הכרמל, כלא דמון, סואעד חמירה, תחנת רכבת כפר יהושוע","חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - קריית חיים ושמואל",1750009091,2025-06-15 20:38:11+03:00,2025-06-15,Sunday,20,1238.1833333333334
5411,0,"אזור תעשייה יקנעם עילית, אזור תעשייה מבוא כרמל, אליקים, יקנעם המושבה והזורע, יקנעם עילית, עין העמק, רמת השופט, אושה, אזור תעשייה שער נעמן, אפק, חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - קריית חיים ושמואל, כפר ביאליק, כפר המכבי, קריית אתא, קריית ביאליק, קריית ים, קריית מוצקין, רמת יוחנן, אזור תעשייה קריית ביאליק, נשר, אורנים, אזור תעשייה טמרה, איבטין, אלוני אבא, אלונים, אעבלין, בית אורן, בית לחם הגלילית, בית שערים, בסמת טבעון, גבעת וולפסון, דלית אל כרמל, החותרים, הרדוף, חג'אג'רה, טירת כרמל, טמרה, יגור, כעביה טבאש, כעביה, כפר גלים, כפר חסידים, כפר טבאש, כפר יהושע, כפר מסריק, כפר תקווה, מנשית זבדה, נופית, עדי, עין המפרץ, עכו - אזור תעשייה, עכו, עספיא, קריית טבעון - בית זייד, ראס עלי, רכסים, רמת ישי, שדה יעקב, שער העמקים, שפרעם, אזור תעשייה ניר עציון, בית העלמין החדש עכו, בית סוהר קישון, בית צבי, כפר הנוער ימין אורד, כרם מהר''ל, מגדים, ניר עציון, עין הוד, עין חוד, עין כרמל, עתלית, בית עלמין תל רגב, ח'וואלד, חוואלד, יערות הכרמל, כלא דמון, סואעד חמירה, תחנת רכבת כפר יהושוע","חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - קריית חיים ושמואל",1750036203,2025-06-16 04:10:03+03:00,2025-06-16,Monday,4,250.05
5420,0,"חיפה - כרמל, הדר ועיר תחתית, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - קריית חיים ושמואל, קריית ים, בית העלמין החדש נהריה, נשר, אורנים, בוסתן הגליל, יגור, כפר חסידים, כפר יהושע, כפר תקווה, נתיב השיירה, עברון, עכו, עספיא, רכסים, שבי ציון, שדה יעקב, שומרת, שער העמקים, בית סוהר קישון, לוחמי הגטאות, מזרעה, רגבה, כלא דמון, תחנת רכבת כפר יהושוע","חיפה - כרמל, הדר ועיר תחתית, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - קריית חיים ושמואל",1750091923,2025-06-16 19:38:43+03:00,2025-06-16,Monday,19,1178.7166666666667
5420,0,"כברי, חיפה - מערב, החותרים, טירת כרמל, כפר גלים, אזור תעשייה ניר עציון, בית צבי, כפר הנוער ימין אורד, מגדים, ניר עציון, עין הוד, עין חוד, עתלית, יערות הכרמל",חיפה - מערב,1750091957,2025-06-16 19:39:17+03:00,2025-06-16,Monday,19,1179.2833333333333
5426,0,"אזור תעשייה יקנעם עילית, אושה, אזור תעשייה שער נעמן, אפק, חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - קריית חיים ושמואל, כפר ביאליק, כפר המכבי, קריית אתא, קריית ביאליק, קריית ים, קריית מוצקין, רמת יוחנן, אזור תעשייה קריית ביאליק, נשר, אורנים, אזור תעשייה טמרה, אחיהוד, איבטין, אלוני אבא, אלונים, אעבלין, בוסתן הגליל, בית אורן, בסמת טבעון, ג'דידה מכר, גבעת וולפסון, דלית אל כרמל, החותרים, הרדוף, טירת כרמל, טמרה, יגור, יסעור, כעביה טבאש, כעביה, כפר גלים, כפר חסידים, כפר טבאש, כפר מסריק, כפר תקווה, מצפה אבי''ב, נופית, נס עמים, עדי, עין המפרץ, עכו - אזור תעשייה, עכו, עספיא, קריית טבעון - בית זייד, ראס עלי, רכסים, שבי ציון, שדה יעקב, שומרת, שער העמקים, שפרעם, אזור תעשייה ניר עציון, בית העלמין החדש עכו, בית סוהר קישון, בית צבי, כפר הנוער ימין אורד, לוחמי הגטאות, מגדים, מזרעה, ניר עציון, עין הוד, עין חוד, רגבה, בית עלמין תל רגב, ח'וואלד, חוואלד, יערות הכרמל, כלא דמון, סואעד חמירה, תחנת רכבת כפר יהושוע","חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - קריית חיים ושמואל",1750123963,2025-06-17 04:32:43+03:00,2025-06-17,Tuesday,4,272.71666666666664
5428,0,"אושה, אזור תעשייה שער נעמן, אפק, חיפה - מפרץ, חיפה - קריית חיים ושמואל, כפר ביאליק, כפר המכבי, קריית אתא, קריית ביאליק, קריית ים, קריית מוצקין, רמת יוחנן, אזור תעשייה קריית ביאליק, נשר, אורנים, אזור תעשייה בר-לב, אזור תעשייה טמרה, אחיהוד, איבטין, אלון הגליל, אלוני אבא, אלונים, אעבלין, ביר אלמכסור, בית העמק, בית לחם הגלילית, בית שערים, בסמת טבעון, בענה, ג'דידה מכר, גבעת אלה, גבת, גניגר, דיר אל-אסד, דמיידה, הושעיה, הסוללים, הרדוף, זרזיר, חג'אג'רה, חנתון, טמרה, יגור, יובלים, יודפת, יסעור, יעד, יפיע, יפעת, כאבול, כאוכב אבו אלהיג'א, כעביה טבאש, כעביה, כפר החורש, כפר חסידים, כפר טבאש, כפר יהושע, כפר מנדא, כפר מסריק, כפר תקווה, כרמיאל, לבון, מג'דל כרום, מגדל העמק, מורשת, מנוף, מנשית זבדה, מצפה אבי''ב, מרכז אזורי משגב, משהד, נהלל, נופית, נס עמים, נצרת, עדי, עילוט, עין המפרץ, עכו - אזור תעשייה, עכו, עצמון - שגב, ערב אל נעים, צורית גילון, ציפורי, קורנית, קריית טבעון - בית זייד, ראס עלי, ריינה, רכסים, רמת דוד, רמת ישי, רקפת, שדה יעקב, שומרת, שורשים, שכניה, שמשית, שעב, שער העמקים, שפרעם, שריד, תמרת, אבו סנאן, אזור תעשייה תרדיון, אשבל, אשחר, אשרת, בית העלמין החדש עכו, בית סוהר קישון, בית רימון, ג'וליס, גיתה, טל - אל, ירכא, כישור, כפר ברוך, כפר יאסיף, לפידות, סכנין, עוזייר, עמקה, פלך, רומאנה, רומת אל הייב, תובל, תחנת רכבת כפר ברוך, אזור תעשייה ציפורית, בית עלמין תל רגב, ח'וואלד, חוואלד, סואעד חמירה, תחנת רכבת כפר יהושוע, בית חורון","חיפה - מפרץ, חיפה - קריית חיים ושמואל",1750139010,2025-06-17 08:43:30+03:00,2025-06-17,Tuesday,8,523.5
5432,0,"אושה, אזור תעשייה שער נעמן, אפק, חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - קריית חיים ושמואל, כפר ביאליק, כפר המכבי, קריית אתא, קריית ביאליק, קריית ים, קריית מוצקין, רמת יוחנן, אזור תעשייה קריית ביאליק, נשר, אזור תעשייה יקנעם עילית, אורנים, איבטין, אלונים, בית אורן, בסמת טבעון, גבעת וולפסון, דלית אל כרמל, החותרים, טירת כרמל, יגור, כפר גלים, כפר חסידים, כפר מסריק, כפר תקווה, נופית, עין המפרץ, עכו - אזור תעשייה, עספיא, קריית טבעון - בית זייד, ראס עלי, רכסים, שדה יעקב, שער העמקים, אזור תעשייה ניר עציון, בית סוהר קישון, בית צבי, גבע כרמל, כפר הנוער ימין אורד, כרם מהר''ל, מגדים, מרכז מיר''ב, נווה ים, ניר עציון, עין הוד, עין חוד, עין כרמל, עתלית, בית עלמין תל רגב, ח'וואלד, חוואלד, יערות הכרמל, כלא דמון, סואעד חמירה, תחנת רכבת כפר יהושוע","חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - קריית חיים ושמואל",1750185926,2025-06-17 21:45:26+03:00,2025-06-17,Tuesday,21,1305.4333333333334
5433,0,"רעננה, געש, חיפה - כרמל, הדר ועיר תחתית, חיפה - נווה שאנן ורמות כרמל, אזור תעשייה שער נעמן, חיפה - מפרץ, חיפה - קריית חיים ושמואל, קריית ביאליק, קריית ים, קריית מוצקין, אזור תעשייה קריית ביאליק, נשר, בוסתן הגליל, בית אורן, בית העמק, גבעת וולפסון, דלית אל כרמל, נס עמים, עכו, שומרת, אזור תעשייה יקנעם עילית, ג'דידה מכר, יגור, כפר מסריק, לבון, עין המפרץ, עכו - אזור תעשייה, עספיא, יקנעם עילית, אבו סנאן, אשרת, עין חוד, בית העלמין החדש עכו, ג'וליס, ירכא, כפר יאסיף, לפידות, יערות הכרמל, כלא דמון","חיפה - כרמל, הדר ועיר תחתית, חיפה - נווה שאנן ורמות כרמל, חיפה - מפרץ, חיפה - קריית חיים ושמואל",1750196522,2025-06-18 00:42:02+03:00,2025-06-18,Wednesday,0,42.03333333333333
5433,0,"חיפה - מערב, אזור תעשייה מבוא כרמל, אליקים, עין העמק, רמת השופט, החותרים, טירת כרמל, כפר גלים, נהריה, נתיב השיירה, עברון, שבי ציון, שייח' דנון, אזור תעשייה ניר עציון, בית צבי, כפר הנוער ימין אורד, לוחמי הגטאות, מגדים, מזרעה, ניר עציון, עין הוד, עמקה, רגבה, כרם מהר''ל, עין כרמל",חיפה - מערב,1750196523,2025-06-18 00:42:03+03:00,2025-06-18,Wednesday,0,42.05
5449,0,"חיפה - קריית חיים ושמואל, קריית אתא, כפר חסידים, בית סוהר קישון, חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, נשר, בית אורן, גבעת וולפסון, דלית אל כרמל, החותרים, טירת כרמל, יגור, כפר גלים, עספיא, אזור תעשייה ניר עציון, בית צבי, בת שלמה, גבע כרמל, הבונים, כפר הנוער ימין אורד, כרם מהר''ל, מאיר שפיה, מגדים, מרכז מיר''ב, נווה ים, ניר עציון, עופר, עין איילה, עין הוד, עין חוד, עין כרמל, עתלית, פוריידיס, צרופה, יערות הכרמל, כלא דמון","חיפה - קריית חיים ושמואל, חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל",1750306331,2025-06-19 07:12:11+03:00,2025-06-19,Thursday,7,432.18333333333334
5453,0,"יקנעם עילית, אזור תעשייה יקנעם עילית, יקנעם המושבה והזורע, אושה, אזור תעשייה שער נעמן, אפק, חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - קריית חיים ושמואל, כפר ביאליק, כפר המכבי, קריית אתא, קריית ביאליק, קריית ים, קריית מוצקין, רמת יוחנן, אזור תעשייה קריית ביאליק, נשר, אורנים, אזור תעשייה טמרה, איבטין, אלוני אבא, אלונים, אעבלין, בוסתן הגליל, בית אורן, בית לחם הגלילית, בית שערים, בסמת טבעון, ג'דידה מכר, גבעת וולפסון, דלית אל כרמל, החותרים, הרדוף, טירת כרמל, טמרה, יגור, יסעור, כעביה טבאש, כעביה, כפר גלים, כפר חסידים, כפר טבאש, כפר יהושע, כפר מסריק, כפר תקווה, מצפה אבי''ב, נופית, עדי, עין המפרץ, עכו - אזור תעשייה, עכו, עספיא, קריית טבעון - בית זייד, ראס עלי, רכסים, רמת ישי, שדה יעקב, שומרת, שער העמקים, שפרעם, אזור תעשייה ניר עציון, בית העלמין החדש עכו, בית סוהר קישון, בית צבי, כפר הנוער ימין אורד, לוחמי הגטאות, מגדים, ניר עציון, עין הוד, עין חוד, בית עלמין תל רגב, ח'וואלד, חוואלד, יערות הכרמל, כלא דמון, סואעד חמירה, תחנת רכבת כפר יהושוע","חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - קריית חיים ושמואל",1750340216,2025-06-19 16:36:56+03:00,2025-06-19,Thursday,16,996.9333333333333
5453,0,"בית שערים, כפר יהושע, יקנעם המושבה והזורע, יקנעם עילית, אזור תעשייה שער נעמן, אפק, חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - קריית חיים ושמואל, כפר ביאליק, קריית ביאליק, קריית ים, קריית מוצקין, אזור תעשייה קריית ביאליק, נשר, אזור תעשייה יקנעם עילית, אורנים, אזור תעשייה טמרה, איבטין, אלוני אבא, אלונים, אעבלין, בוסתן הגליל, בית אורן, בית לחם הגלילית, בסמת טבעון, ג'דידה מכר, גבעת וולפסון, דלית אל כרמל, החותרים, הרדוף, טירת כרמל, טמרה, יגור, יסעור, כעביה טבאש, כעביה, כפר גלים, כפר חסידים, כפר טבאש, כפר מסריק, כפר תקווה, מצפה אבי''ב, נופית, עדי, עין המפרץ, עכו - אזור תעשייה, עכו, עספיא, קריית טבעון - בית זייד, ראס עלי, רכסים, רמת ישי, שדה יעקב, שומרת, שער העמקים, שפרעם, אזור תעשייה ניר עציון, בית העלמין החדש עכו, בית סוהר קישון, בית צבי, כפר הנוער ימין אורד, לוחמי הגטאות, מגדים, ניר עציון, עין הוד, עין חוד, בית עלמין תל רגב, ח'וואלד, חוואלד, יערות הכרמל, כלא דמון, סואעד חמירה, תחנת רכבת כפר יהושוע","חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - קריית חיים ושמואל",1750340641,2025-06-19 16:44:01+03:00,2025-06-19,Thursday,16,1004.0166666666667
5459,0,"אושה, אזור תעשייה שער נעמן, אפק, חיפה - מפרץ, חיפה - קריית חיים ושמואל, כפר ביאליק, כפר המכבי, קריית אתא, קריית ביאליק, קריית ים, קריית מוצקין, רמת יוחנן, אזור תעשייה קריית ביאליק, נשר, אורנים, אזור תעשייה בר-לב, אזור תעשייה טמרה, אחיהוד, איבטין, אלוני אבא, אלונים, אעבלין, בוסתן הגליל, בית העמק, בית לחם הגלילית, בית שערים, בסמת טבעון, ג'דידה מכר, גבת, הרדוף, זרזיר, חג'אג'רה, טמרה, יגור, יסעור, יפעת, כעביה טבאש, כעביה, כפר חסידים, כפר טבאש, כפר יהושע, כפר מסריק, כפר תקווה, מגדל העמק, מנשית זבדה, נהלל, נופית, נס עמים, עדי, עין המפרץ, עכו - אזור תעשייה, עכו, קריית טבעון - בית זייד, ראס עלי, רכסים, רמת דוד, רמת ישי, שדה יעקב, שומרת, שייח' דנון, שער העמקים, שפרעם, שריד, תמרת, יפיע, אבו סנאן, אשרת, בית העלמין החדש עכו, בית סוהר קישון, ג'וליס, גיתה, טל - אל, ירכא, כליל, כפר יאסיף, לוחמי הגטאות, עמקה, תחנת רכבת כפר ברוך, בית עלמין תל רגב, ח'וואלד, חוואלד, סואעד חמירה, תחנת רכבת כפר יהושוע","חיפה - מפרץ, חיפה - קריית חיים ושמואל",1750423086,2025-06-20 15:38:06+03:00,2025-06-20,Friday,15,938.1
5459,0,"חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - נווה שאנן ורמות כרמל, בית אורן, גבעת וולפסון, דלית אל כרמל, עברון, עספיא, שבי ציון, מזרעה, רגבה, יערות הכרמל, כלא דמון","חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - נווה שאנן ורמות כרמל",1750423093,2025-06-20 15:38:13+03:00,2025-06-20,Friday,15,938.2166666666667
5476,0,"אושה, אזור תעשייה שער נעמן, אפק, חיפה - כרמל, הדר ועיר תחתית, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - קריית חיים ושמואל, כפר ביאליק, כפר המכבי, קריית אתא, קריית ביאליק, קריית ים, קריית מוצקין, רמת יוחנן, אזור תעשייה קריית ביאליק, נשר, אזור תעשייה יקנעם עילית, יקנעם המושבה והזורע, יקנעם עילית, אורנים, אזור תעשייה בר-לב, אזור תעשייה טמרה, אחיהוד, איבטין, אלון הגליל, אלוני אבא, אלונים, אעבלין, בוסתן הגליל, ביר אלמכסור, בית אורן, בית העמק, בית לחם הגלילית, בית שערים, בסמת טבעון, ג'דידה מכר, גבעת אלה, גבעת וולפסון, גבת, דלית אל כרמל, דמיידה, הסוללים, הרדוף, זרזיר, חג'אג'רה, חנתון, טמרה, יגור, יסעור, יעד, יפעת, כאבול, כאוכב אבו אלהיג'א, כעביה טבאש, כעביה, כפר חסידים, כפר טבאש, כפר יהושע, כפר מנדא, כפר מסריק, כפר תקווה, מגדל העמק, מורשת, מנוף, מנשית זבדה, מצפה אבי''ב, מרכז אזורי משגב, נהלל, נופית, נס עמים, עדי, עילוט, עין המפרץ, עכו - אזור תעשייה, עכו, עספיא, עצמון - שגב, צורית גילון, קורנית, קריית טבעון - בית זייד, ראס עלי, רכסים, רמת דוד, רמת ישי, רקפת, שדה יעקב, שומרת, שורשים, שכניה, שמשית, שעב, שער העמקים, שפרעם, שריד, תמרת, אבו סנאן, אשרת, בית העלמין החדש עכו, בית סוהר קישון, ג'וליס, טל - אל, ירכא, כפר ברוך, כפר יאסיף, לוחמי הגטאות, פלך, רגבה, תחנת רכבת כפר ברוך, בית עלמין תל רגב, ח'וואלד, חוואלד, יערות הכרמל, כלא דמון, סואעד חמירה, תחנת רכבת כפר יהושוע","חיפה - כרמל, הדר ועיר תחתית, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - קריית חיים ושמואל",1750568438,2025-06-22 08:00:38+03:00,2025-06-22,Sunday,8,480.6333333333333
5476,0,"חיפה - מערב, החותרים, טירת כרמל, כפר גלים, נהריה, נתיב השיירה, עברון, שבי ציון, שייח' דנון, מזרעה",חיפה - מערב,1750568501,2025-06-22 08:01:41+03:00,2025-06-22,Sunday,8,481.68333333333334
5481,0,"אושה, אזור תעשייה שער נעמן, אפק, חיפה - קריית חיים ושמואל, כפר ביאליק, כפר המכבי, קריית אתא, קריית ביאליק, קריית ים, קריית מוצקין, רמת יוחנן, אזור תעשייה קריית ביאליק, אזור תעשייה טמרה, אחיהוד, איבטין, אלון הגליל, אלוני אבא, אלונים, אעבלין, ביר אלמכסור, בית העמק, בית לחם הגלילית, בסמת טבעון, ג'דידה מכר, גבעת אלה, דמיידה, הושעיה, הסוללים, הרדוף, זרזיר, חג'אג'רה, חנתון, טמרה, יסעור, כאבול, כעביה טבאש, כעביה, כפר החורש, כפר חסידים, כפר טבאש, כפר כנא, כפר מנדא, כפר מסריק, כפר נהר הירדן, מורשת, מנשית זבדה, מצפה אבי''ב, משהד, נוף הגליל, נופית, נס עמים, נצרת, עדי, עילוט, עין המפרץ, עין מאהל, עכו - אזור תעשייה, ציפורי, ראס עלי, ריינה, רכסים, רמת ישי, שמשית, שפרעם, תמרת, אבו סנאן, אילניה, אשרת, אתר ההנצחה גולני, בית העלמין החדש עכו, בית קשת, בית רימון, ג'וליס, גבעת אבני, טורעאן, טל - אל, כליל, כפר יאסיף, עוזייר, עמקה, רומאנה, רומת אל הייב, שדה אילן, אזור תעשייה ציפורית, בית עלמין תל רגב, ח'וואלד, חוואלד, סואעד חמירה",חיפה - קריית חיים ושמואל,1750664430,2025-06-23 10:40:30+03:00,2025-06-23,Monday,10,640.5
5481,0,"חיפה - מפרץ, נשר, אורנים, אחוזת ברק, אכסאל, בית שערים, בלפוריה, גבת, גניגר, דברת, יגור, יפיע, יפעת, כפר גדעון, כפר יהושע, כפר תקווה, מגדל העמק, מזרע, נהלל, קריית טבעון - בית זייד, רמת דוד, שדה יעקב, שער העמקים, שריד, תל עדשים, בית סוהר קישון, דבוריה, הזורעים, כדורי, כפר ברוך, כפר כמא, כפר תבור, עין דור, שבלי, שדמות דבורה, שרונה, תחנת רכבת כפר ברוך, אום אלג'נם, תחנת רכבת כפר יהושוע",חיפה - מפרץ,1750664453,2025-06-23 10:40:53+03:00,2025-06-23,Monday,10,640.8833333333333
5481,0,"אזור תעשייה יקנעם עילית, חיפה - נווה שאנן ורמות כרמל, חיפה - כרמל, הדר ועיר תחתית, אזור תעשייה אלון התבור, גבעת וולפסון, נין","חיפה - נווה שאנן ורמות כרמל, חיפה - כרמל, הדר ועיר תחתית",1750664460,2025-06-23 10:41:00+03:00,2025-06-23,Monday,10,641.0
5481,0,"חיפה - מערב, אזור תעשייה מבוא כרמל, אליקים, גבעת ניל''י, גלעד, דליה, זכרון יעקב, יקנעם המושבה והזורע, יקנעם עילית, מדרך עוז, מעיין צבי, משמר העמק, עין העמק, עין השופט, עמיקם, קיבוץ מגידו, רמות מנשה, רמת השופט, בית אורן, דלית אל כרמל, החותרים, טירת כרמל, כפר גלים, מרחביה קיבוץ, גבעת עוז, מועאוויה, מעלה עירון, אזור תעשייה ניר עציון, בית צבי, בת שלמה, גבע כרמל, דור, הבונים, היוגב, ישובי אומן, כפר הנוער ימין אורד, כרם מהר''ל, מאיר שפיה, מגדים, מרכז מיר''ב, נווה ים, נחשולים, ניר עציון, עופר, עין איילה, עין הוד, עין חוד, עין כרמל, עתלית, פוריידיס, צרופה, בית סוהר מגידו, בית ספר אורט בנימינה, רמת הנדיב, יערות הכרמל",חיפה - מערב,1750664473,2025-06-23 10:41:13+03:00,2025-06-23,Monday,10,641.2166666666667
5487,0,"אזור תעשייה שער נעמן, חיפה - קריית חיים ושמואל, כפר ביאליק, קריית ביאליק, קריית ים, קריית מוצקין, אזור תעשייה קריית ביאליק, אורנים, ג'דידה מכר, יגור, כפר חסידים, כפר יהושע, כפר מסריק, כפר תקווה, עין המפרץ, עכו - אזור תעשייה, קריית טבעון - בית זייד, רכסים, שדה יעקב, שער העמקים, בית סוהר קישון, תחנת רכבת כפר יהושוע",חיפה - קריית חיים ושמואל,1750731164,2025-06-24 05:12:44+03:00,2025-06-24,Tuesday,5,312.73333333333335
5487,0,"בית העלמין החדש נהריה, בוסתן הגליל, בית העמק, בן עמי, נס עמים, נתיב השיירה, עברון, עכו, שבי ציון, שומרת, שייח' דנון, כברי, לוחמי הגטאות, מזרעה, מנות, נווה זיו, עבדון, רגבה, אילון, חיפה - כרמל, הדר ועיר תחתית, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - מערב, נשר, בית אורן, גבעת וולפסון, דלית אל כרמל, טירת כרמל, כפר גלים, עספיא, אזור תעשייה יקנעם עילית, אליקים, יקנעם המושבה והזורע, יקנעם עילית, משמר העמק, עין העמק, רמת השופט, אזור תעשייה ניר עציון, בית צבי, היוגב, כפר ברוך, כפר הנוער ימין אורד, ניר עציון, עין הוד, עין חוד, תחנת רכבת כפר ברוך, יערות הכרמל, כלא דמון","חיפה - כרמל, הדר ועיר תחתית, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - מערב",1750731166,2025-06-24 05:12:46+03:00,2025-06-24,Tuesday,5,312.76666666666665
5492,0,"אושה, חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - קריית חיים ושמואל, כפר ביאליק, כפר המכבי, קריית אתא, רמת יוחנן, נשר, איבטין, אעבלין, בית אורן, גבעת וולפסון, דמיידה, החותרים, הרדוף, טירת כרמל, יגור, כאוכב אבו אלהיג'א, כפר גלים, כפר חסידים, מורשת, נופית, עדי, ראס עלי, רכסים, שפרעם, בית סוהר קישון, מגדים, בית עלמין תל רגב, ח'וואלד, חוואלד, כלא דמון, סואעד חמירה","חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - קריית חיים ושמואל",1750737428,2025-06-24 06:57:08+03:00,2025-06-24,Tuesday,6,417.1333333333333
5493,0,"אזור תעשייה ניר עציון, עין חוד, עתלית, חיפה - מערב, חיפה - נווה שאנן ורמות כרמל, בית אורן, גבעת וולפסון, דלית אל כרמל, טירת כרמל, כפר גלים, כפר הנוער ימין אורד, ניר עציון, עין הוד, יערות הכרמל, כלא דמון","חיפה - מערב, חיפה - נווה שאנן ורמות כרמל",1750738632,2025-06-24 07:17:12+03:00,2025-06-24,Tuesday,7,437.2
5493,0,"אושה, חיפה - מפרץ, כפר ביאליק, כפר המכבי, קריית אתא, רמת יוחנן, נשר, הושעיה, ריינה, איבטין, אלון הגליל, אלוני אבא, אעבלין, ביר אלמכסור, בית לחם הגלילית, בלפוריה, בסמת טבעון, גבעת אלה, גניגר, דמיידה, הסוללים, הרדוף, זרזיר, חג'אג'רה, חנתון, יפיע, כעביה טבאש, כעביה, כפר גדעון, כפר החורש, כפר חסידים, כפר טבאש, מגדל העמק, מזרע, מרחביה מושב, מרחביה קיבוץ, נהלל, נופית, נצרת, עדי, עילוט, עפולה, ציפורי, ראס עלי, רכסים, שמשית, שפרעם, תל עדשים, תמרת, בית עלמין תל רגב, ח'וואלד, חוואלד, סואעד חמירה",חיפה - מפרץ,1750738750,2025-06-24 07:19:10+03:00,2025-06-24,Tuesday,7,439.1666666666667
